id,symbol,seqnames,strand,TSS,CAGE_representative_TSS,type
ENSG00000075975,MKRN2,chr3,+,12598513,12598586,protein_coding
ENSG00000076003,MCM6,chr2,-,136633996,136634013,protein_coding
ENSG00000076043,REXO2,chr11,+,114310108,114310193,protein_coding
ENSG00000076053,RBM7,chr11,+,114270752,114271346,protein_coding
ENSG00000076067,RBMS2,chr12,+,56915713,56915615,protein_coding
ENSG00000076108,BAZ2A,chr12,-,57030600,57024110,protein_coding
ENSG00000076201,PTPN23,chr3,+,47422501,47422517,protein_coding
ENSG00000076242,MLH1,chr3,+,37034823,37035009,protein_coding
ENSG00000076248,UNG,chr12,+,109535379,109535402,protein_coding
ENSG00000076258,FMO4,chr1,+,171283347,171283322,protein_coding
ENSG00000076321,KLHL20,chr1,+,173684080,173684120,protein_coding
ENSG00000076344,RGS11,chr16,-,325980,325941,protein_coding
ENSG00000076351,SLC46A1,chr17,-,26734215,26733230,protein_coding
ENSG00000076356,PLXNA2,chr1,-,208417665,208417649,protein_coding
ENSG00000076382,SPAG5,chr17,-,26926297,26926033,protein_coding
ENSG00000076513,ANKRD13A,chr12,+,110436991,110437235,protein_coding
ENSG00000076554,TPD52,chr8,-,81143467,81083799,protein_coding
ENSG00000076555,ACACB,chr12,+,109554400,109569166,protein_coding
ENSG00000076604,TRAF4,chr17,+,27071002,27071029,protein_coding
ENSG00000076641,PAG1,chr8,-,82024303,82024303,protein_coding
ENSG00000076650,GPATCH1,chr19,+,33571786,33572089,protein_coding
ENSG00000076662,ICAM3,chr19,-,10450499,10450300,protein_coding
ENSG00000076685,NT5C2,chr10,-,104953063,104953029,protein_coding
ENSG00000076706,MCAM,chr11,-,119192231,119187840,protein_coding
ENSG00000076716,GPC4,chrX,-,132549518,132549517,protein_coding
ENSG00000076770,MBNL3,chrX,-,131623996,131623066,protein_coding
ENSG00000076826,CAMSAP3,chr19,+,7660788,7660760,protein_coding
ENSG00000076864,RAP1GAP,chr1,-,21995856,21995813,protein_coding
ENSG00000076924,XAB2,chr19,-,7694451,7694431,protein_coding
ENSG00000076928,ARHGEF1,chr19,+,42387228,42387267,protein_coding
ENSG00000076944,STXBP2,chr19,+,7701767,7702007,protein_coding
ENSG00000076984,MAP2K7,chr19,+,7968728,7968762,protein_coding
ENSG00000077009,NMRK2,chr19,+,3933101,3933587,protein_coding
ENSG00000077044,DGKD,chr2,+,234263153,234263149,protein_coding
ENSG00000077063,CTTNBP2,chr7,-,117514193,117513493,protein_coding
ENSG00000077080,ACTL6B,chr7,-,100254084,100254059,protein_coding
ENSG00000077092,RARB,chr3,+,25215823,25469754,protein_coding
ENSG00000077097,TOP2B,chr3,-,25706398,25706398,protein_coding
ENSG00000077147,TM9SF3,chr10,-,98347209,98346769,protein_coding
ENSG00000077150,NFKB2,chr10,+,104153867,104155462,protein_coding
ENSG00000077152,UBE2T,chr1,-,202311108,202311064,protein_coding
ENSG00000077157,PPP1R12B,chr1,+,202317827,202317833,protein_coding
ENSG00000077232,DNAJC10,chr2,+,183580768,183580987,protein_coding
ENSG00000077235,GTF3C1,chr16,-,27561234,27561220,protein_coding
ENSG00000077238,IL4R,chr16,+,27324989,27325295,protein_coding
ENSG00000077254,USP33,chr1,-,78225537,78225496,protein_coding
ENSG00000077264,PAK3,chrX,+,110187513,110339419,protein_coding
ENSG00000077274,CAPN6,chrX,-,110513751,110513711,protein_coding
ENSG00000077279,DCX,chrX,-,110655603,110655397,protein_coding
ENSG00000077312,SNRPA,chr19,+,41256542,41257108,protein_coding
ENSG00000077327,SPAG6,chr10,+,22634374,22634425,protein_coding
ENSG00000077348,EXOSC5,chr19,-,41903384,41903261,protein_coding
ENSG00000077380,DYNC1I2,chr2,+,172543919,172544265,protein_coding
ENSG00000077420,APBB1IP,chr10,+,26727132,26727286,protein_coding
ENSG00000077454,LRCH4,chr7,-,100183776,100183752,protein_coding
ENSG00000077458,FAM76B,chr11,-,95523573,95522946,protein_coding
ENSG00000077463,SIRT6,chr19,-,4182601,4182544,protein_coding
ENSG00000077498,TYR,chr11,+,88910620,88911043,protein_coding
ENSG00000077514,POLD3,chr11,+,74204896,74303677,protein_coding
ENSG00000077522,ACTN2,chr1,+,236849754,236849799,protein_coding
ENSG00000077549,CAPZB,chr1,-,19812033,19812027,protein_coding
ENSG00000077585,GPR137B,chr1,+,236305805,236305853,protein_coding
ENSG00000077616,NAALAD2,chr11,+,89864683,89867867,protein_coding
ENSG00000077684,JADE1,chr4,+,129730778,129730855,protein_coding
ENSG00000077713,SLC25A43,chrX,+,118533023,118533315,protein_coding
ENSG00000077721,UBE2A,chrX,+,118708430,118708526,protein_coding
ENSG00000077782,FGFR1,chr8,-,38326352,38326153,protein_coding
ENSG00000077800,FKBP6,chr7,+,72742167,72742187,protein_coding
ENSG00000077935,SMC1B,chr22,-,45809500,45809480,protein_coding
ENSG00000077942,FBLN1,chr22,+,45898118,45898763,protein_coding
ENSG00000077943,ITGA8,chr10,-,15762124,15761910,protein_coding
ENSG00000077984,CST7,chr20,+,24929866,24929908,protein_coding
ENSG00000078018,MAP2,chr2,+,210288782,210288771,protein_coding
ENSG00000078043,PIAS2,chr18,-,44500123,44497468,protein_coding
ENSG00000078053,AMPH,chr7,-,38671167,38670973,protein_coding
ENSG00000078061,ARAF,chrX,+,47420499,47420605,protein_coding
ENSG00000078070,MCCC1,chr3,-,182833863,182817308,protein_coding
ENSG00000078081,LAMP3,chr3,-,182881627,182880522,protein_coding
ENSG00000078098,FAP,chr2,-,163101661,163099955,protein_coding
ENSG00000078114,NEBL,chr10,-,21463116,21463020,protein_coding
ENSG00000078124,ACER3,chr11,+,76571911,76571981,protein_coding
ENSG00000078140,UBE2K,chr4,+,39699664,39699765,protein_coding
ENSG00000078142,PIK3C3,chr18,+,39535171,39535211,protein_coding
ENSG00000078177,N4BP2,chr4,+,40058446,40058470,protein_coding
ENSG00000078237,TIGAR,chr12,+,4416929,4430379,protein_coding
ENSG00000078246,TULP3,chr12,+,2986389,3000057,protein_coding
ENSG00000078269,SYNJ2,chr6,+,158402919,158402906,protein_coding
ENSG00000078295,ADCY2,chr5,+,7396321,7396289,protein_coding
ENSG00000078304,PPP2R5C,chr14,+,102228135,102276218,protein_coding
ENSG00000078328,RBFOX1,chr16,+,6069095,6069082,protein_coding
ENSG00000078369,GNB1,chr1,-,1822556,1822509,protein_coding
ENSG00000078399,HOXA9,chr7,-,27214799,27205156,protein_coding
ENSG00000078401,EDN1,chr6,+,12290596,12290594,protein_coding
ENSG00000078403,MLLT10,chr10,+,21813604,21823165,protein_coding
ENSG00000078487,ZCWPW1,chr7,-,100026615,100026309,protein_coding
ENSG00000078549,ADCYAP1R1,chr7,+,31092076,31091953,protein_coding
ENSG00000078579,FGF20,chr8,-,16859690,16859854,protein_coding
ENSG00000078589,P2RY10,chrX,+,78200829,78200900,protein_coding
ENSG00000078596,ITM2A,chrX,-,78623164,78622828,protein_coding
ENSG00000078618,NRD1,chr1,-,52344609,52344399,protein_coding
ENSG00000078668,VDAC3,chr8,+,42249142,42249398,protein_coding
ENSG00000078674,PCM1,chr8,+,17780349,17780502,protein_coding
ENSG00000078687,TNRC6C,chr17,+,76000249,76037117,protein_coding
ENSG00000078699,CBFA2T2,chr20,+,32077881,32077923,protein_coding
ENSG00000078725,BRINP1,chr9,-,122131745,122131713,protein_coding
ENSG00000078747,ITCH,chr20,+,32951041,32951079,protein_coding
ENSG00000078795,PKD2L2,chr5,+,137223657,137225146,protein_coding
ENSG00000078804,TP53INP2,chr20,+,33292094,33292148,protein_coding
ENSG00000078808,SDF4,chr1,-,1167411,1167381,protein_coding
ENSG00000078814,MYH7B,chr20,+,33563206,33565725,protein_coding
ENSG00000078898,BPIFB2,chr20,+,31595406,31595510,protein_coding
ENSG00000078900,TP73,chr1,+,3569084,3569080,protein_coding
ENSG00000078902,TOLLIP,chr11,-,1330884,1330853,protein_coding
ENSG00000078967,UBE2D4,chr7,+,43966037,43966035,protein_coding
ENSG00000079101,CLUL1,chr18,+,596988,596988,protein_coding
ENSG00000079102,RUNX1T1,chr8,-,93115514,93074809,protein_coding
ENSG00000079112,CDH17,chr8,-,95229531,95220783,protein_coding
ENSG00000079134,THOC1,chr18,-,268050,268045,protein_coding
ENSG00000079150,FKBP7,chr2,-,179343327,179343295,protein_coding
ENSG00000079156,OSBPL6,chr2,+,179059208,179059239,protein_coding
ENSG00000079215,SLC1A3,chr5,+,36606457,36606708,protein_coding
ENSG00000079246,XRCC5,chr2,+,216972187,216974103,protein_coding
ENSG00000079257,LXN,chr3,-,158390482,158390437,protein_coding
ENSG00000079263,SP140,chr2,+,231067826,231090457,protein_coding
ENSG00000079277,MKNK1,chr1,-,47082515,47069925,protein_coding
ENSG00000079308,TNS1,chr2,-,218867718,218808793,protein_coding
ENSG00000079313,REXO1,chr19,-,1848462,1848481,protein_coding
ENSG00000079332,SAR1A,chr10,-,71930279,71930268,protein_coding
ENSG00000079335,CDC14A,chr1,+,100810581,100818062,protein_coding
ENSG00000079337,RAPGEF3,chr12,-,48164823,48152663,protein_coding
ENSG00000079385,CEACAM1,chr19,-,43065386,43032630,protein_coding
ENSG00000079387,SENP1,chr12,-,48500091,48499843,protein_coding
ENSG00000079393,DUSP13,chr10,-,76868979,76868945,protein_coding
ENSG00000079432,CIC,chr19,+,42772689,42772706,protein_coding
ENSG00000079435,LIPE,chr19,-,42931578,42916565,protein_coding
ENSG00000079459,FDFT1,chr8,+,11653082,11660250,protein_coding
ENSG00000079462,PAFAH1B3,chr19,-,42807698,42806759,protein_coding
ENSG00000079482,OPHN1,chrX,-,67653755,67653329,protein_coding
ENSG00000079557,AFM,chr4,+,74347400,74347462,protein_coding
ENSG00000079616,KIF22,chr16,+,29802040,29802075,protein_coding
ENSG00000079689,SCGN,chr6,+,25652429,25652453,protein_coding
ENSG00000079691,LRRC16A,chr6,+,25279306,25279628,protein_coding
ENSG00000079739,PGM1,chr1,+,64058947,64059082,protein_coding
ENSG00000079785,DDX1,chr2,+,15731302,15731992,protein_coding
ENSG00000079805,DNM2,chr19,+,10828755,10828755,protein_coding
ENSG00000079819,EPB41L2,chr6,-,131384462,131384385,protein_coding
ENSG00000079841,RIMS1,chr6,+,72596406,72596674,protein_coding
ENSG00000079931,MOXD1,chr6,-,132722684,132722614,protein_coding
ENSG00000079950,STX7,chr6,-,132834337,132834246,protein_coding
ENSG00000079974,RABL2B,chr22,-,51222091,51222058,protein_coding
ENSG00000079999,KEAP1,chr19,-,10614417,10614004,protein_coding
ENSG00000080007,DDX43,chr6,+,74104471,74104585,protein_coding
ENSG00000080031,PTPRH,chr19,-,55720874,55718622,protein_coding
ENSG00000080166,DCT,chr13,-,95131936,95131936,protein_coding
ENSG00000080189,SLC35C2,chr20,-,44993097,44993037,protein_coding
ENSG00000080200,CRYBG3,chr3,+,97540884,97540889,protein_coding
ENSG00000080224,EPHA6,chr3,+,96533425,96533438,protein_coding
ENSG00000080293,SCTR,chr2,-,120282877,120282877,protein_coding
ENSG00000080298,RFX3,chr9,-,3526004,3525992,protein_coding
ENSG00000080345,RIF1,chr2,+,152266397,152266416,protein_coding
ENSG00000080371,RAB21,chr12,+,72148654,72148653,protein_coding
ENSG00000080493,SLC4A4,chr4,+,72053003,72052991,protein_coding
ENSG00000080503,SMARCA2,chr9,+,2015219,2015347,protein_coding
ENSG00000080511,RDH8,chr19,+,10123925,10124159,protein_coding
ENSG00000080546,SESN1,chr6,-,109416022,109330755,protein_coding
ENSG00000080561,MID2,chrX,+,107068985,107069096,protein_coding
ENSG00000080572,PIH1D3,chrX,+,106449862,106449841,protein_coding
ENSG00000080573,COL5A3,chr19,-,10121147,10121180,protein_coding
ENSG00000080603,SRCAP,chr16,+,30709530,30709517,protein_coding
ENSG00000080608,PUM3,chr9,-,2844241,2844095,protein_coding
ENSG00000080618,CPB2,chr13,-,46679211,46679153,protein_coding
ENSG00000080644,CHRNA3,chr15,-,78913637,78913338,protein_coding
ENSG00000080709,KCNN2,chr5,+,113696642,113697779,protein_coding
ENSG00000080802,CNOT4,chr7,-,135194875,135194850,protein_coding
ENSG00000080815,PSEN1,chr14,+,73603126,73603215,protein_coding
ENSG00000080819,CPOX,chr3,-,98312567,98312455,protein_coding
ENSG00000080822,CLDND1,chr3,-,98241910,98241746,protein_coding
ENSG00000080823,MOK,chr14,-,102771537,102771491,protein_coding
ENSG00000080824,HSP90AA1,chr14,-,102606036,102553381,protein_coding
ENSG00000080839,RBL1,chr20,-,35724398,35724400,protein_coding
ENSG00000080845,DLGAP4,chr20,+,34894258,35089871,protein_coding
ENSG00000080854,IGSF9B,chr11,-,133826880,133826863,protein_coding
ENSG00000080910,CFHR2,chr1,+,196912902,196912902,protein_coding
ENSG00000080986,NDC80,chr18,+,2571510,2571562,protein_coding
ENSG00000081014,AP4E1,chr15,+,51200869,51200904,protein_coding
ENSG00000081019,RSBN1,chr1,-,114355098,114354897,protein_coding
ENSG00000081026,MAGI3,chr1,+,113933371,113933137,protein_coding
ENSG00000081041,CXCL2,chr4,-,74965010,74964912,protein_coding
ENSG00000081051,AFP,chr4,+,74296855,74301938,protein_coding
ENSG00000081052,COL4A4,chr2,-,228028829,228028921,protein_coding
ENSG00000081059,TCF7,chr5,+,133450402,133450386,protein_coding
ENSG00000081087,OSTM1,chr6,-,108487058,108395923,protein_coding
ENSG00000081138,CDH7,chr18,+,63417488,63418248,protein_coding
ENSG00000081148,IMPG2,chr3,-,101039404,101039419,protein_coding
ENSG00000081154,PCNP,chr3,+,101292939,101293024,protein_coding
ENSG00000081177,EXD2,chr14,+,69658228,69658246,protein_coding
ENSG00000081181,ARG2,chr14,+,68086515,68086637,protein_coding
ENSG00000081189,MEF2C,chr5,-,88200074,88179001,protein_coding
ENSG00000081237,PTPRC,chr1,+,198607801,198608225,protein_coding
ENSG00000081248,CACNA1S,chr1,-,201081694,201081554,protein_coding
ENSG00000081277,PKP1,chr1,+,201252580,201252634,protein_coding
ENSG00000081307,UBA5,chr3,+,132373290,132379215,protein_coding
ENSG00000081320,STK17B,chr2,-,197041227,197036302,protein_coding
ENSG00000081377,CDC14B,chr9,-,99382112,99382125,protein_coding
ENSG00000081386,ZNF510,chr9,-,99540411,99540369,protein_coding
ENSG00000081479,LRP2,chr2,-,170219195,170219044,protein_coding
ENSG00000081665,ZNF506,chr19,-,19932560,19932556,protein_coding
ENSG00000081692,JMJD4,chr1,-,227923112,227922984,protein_coding
ENSG00000081721,DUSP12,chr1,+,161719548,161719594,protein_coding
ENSG00000081760,AACS,chr12,+,125549925,125549989,protein_coding
ENSG00000081791,KIAA0141,chr5,+,141303373,141303408,protein_coding
ENSG00000081800,SLC13A1,chr7,-,122840040,122840023,protein_coding
ENSG00000081803,CADPS2,chr7,-,122526813,122526514,protein_coding
ENSG00000081818,PCDHB4,chr5,+,140501381,140501400,protein_coding
ENSG00000081842,PCDHA6,chr5,+,140207563,140207563,protein_coding
ENSG00000081853,PCDHGA2,chr5,+,140718327,140718327,protein_coding
ENSG00000081870,HSPB11,chr1,-,54411602,54411372,protein_coding
ENSG00000081913,PHLPP1,chr18,+,60382683,60382774,protein_coding
ENSG00000081923,ATP8B1,chr18,-,55470333,55470547,protein_coding
ENSG00000081985,IL12RB2,chr1,+,67773047,67773556,protein_coding
ENSG00000082014,SMARCD3,chr7,-,150974982,150974228,protein_coding
ENSG00000082068,WDR70,chr5,+,37379314,37379430,protein_coding
ENSG00000082074,FYB,chr5,-,39274630,39219665,protein_coding
ENSG00000082126,MPP4,chr2,-,202563417,202563360,protein_coding
ENSG00000082146,STRADB,chr2,+,202252581,202316463,protein_coding
ENSG00000082153,BZW1,chr2,+,201675317,201676633,protein_coding
ENSG00000082175,PGR,chr11,-,101001255,101000544,protein_coding
ENSG00000082196,C1QTNF3,chr5,-,34043937,34043318,protein_coding
ENSG00000082212,ME2,chr18,+,48405419,48405489,protein_coding
ENSG00000082213,C5orf22,chr5,+,31532373,31532408,protein_coding
ENSG00000082258,CCNT2,chr2,+,135675805,135676422,protein_coding
ENSG00000082269,FAM135A,chr6,+,71122644,71123211,protein_coding
ENSG00000082293,COL19A1,chr6,+,70576463,70576448,protein_coding
ENSG00000082397,EPB41L3,chr18,-,5630699,5543996,protein_coding
ENSG00000082438,COBLL1,chr2,-,165700189,165698333,protein_coding
ENSG00000082458,DLG3,chrX,+,69664711,69675027,protein_coding
ENSG00000082482,KCNK2,chr1,+,215179118,215256092,protein_coding
ENSG00000082497,SERTAD4,chr1,+,210406144,210406147,protein_coding
ENSG00000082512,TRAF5,chr1,+,211499957,211500175,protein_coding
ENSG00000082515,MRPL22,chr5,+,154320630,154320653,protein_coding
ENSG00000082516,GEMIN5,chr5,-,154317769,154317759,protein_coding
ENSG00000082556,OPRK1,chr8,-,54164257,54164175,protein_coding
ENSG00000082641,NFE2L1,chr17,+,46125691,46126146,protein_coding
ENSG00000082684,SEMA5B,chr3,-,122747452,122746576,protein_coding
ENSG00000082701,GSK3B,chr3,-,119813264,119813294,protein_coding
ENSG00000082781,ITGB5,chr3,-,124620265,124606081,protein_coding
ENSG00000082805,ERC1,chr12,+,1099675,1100391,protein_coding
ENSG00000082898,XPO1,chr2,-,61765761,61765381,protein_coding
ENSG00000082996,RNF13,chr3,+,149530495,149531002,protein_coding
ENSG00000083067,TRPM3,chr9,-,74061820,73483968,protein_coding
ENSG00000083093,PALB2,chr16,-,23652631,23652580,protein_coding
ENSG00000083097,DOPEY1,chr6,+,83777385,83777412,protein_coding
ENSG00000083099,LYRM2,chr6,-,90348472,90348466,protein_coding
ENSG00000083123,BCKDHB,chr6,+,80816364,80816388,protein_coding
ENSG00000083168,KAT6A,chr8,-,41909508,41909505,protein_coding
ENSG00000083223,ZCCHC6,chr9,-,88969369,88969325,protein_coding
ENSG00000083290,ULK2,chr17,-,19771249,19771249,protein_coding
ENSG00000083307,GRHL2,chr8,+,102504660,102504667,protein_coding
ENSG00000083312,TNPO1,chr5,+,72112139,72143966,protein_coding
ENSG00000083444,PLOD1,chr1,+,11994262,11994782,protein_coding
ENSG00000083454,P2RX5,chr17,-,3599698,3599534,protein_coding
ENSG00000083457,ITGAE,chr17,-,3704537,3627129,protein_coding
ENSG00000083520,DIS3,chr13,-,73356234,73356038,protein_coding
ENSG00000083535,PIBF1,chr13,+,73356197,73356271,protein_coding
ENSG00000083544,TDRD3,chr13,+,60970591,60971104,protein_coding
ENSG00000083635,NUFIP1,chr13,-,45563618,45563606,protein_coding
ENSG00000083642,PDS5B,chr13,+,33160564,33160687,protein_coding
ENSG00000083720,OXCT1,chr5,-,41870621,41870527,protein_coding
ENSG00000083750,RRAGB,chrX,+,55744172,55744182,protein_coding
ENSG00000083782,EPYC,chr12,-,91398803,91398749,protein_coding
ENSG00000083799,CYLD,chr16,+,50775961,50775997,protein_coding
ENSG00000083807,SLC27A5,chr19,-,59023780,59010612,protein_coding
ENSG00000083812,ZNF324,chr19,+,58978412,58978447,protein_coding
ENSG00000083814,ZNF671,chr19,-,58238992,58238992,protein_coding
ENSG00000083817,ZNF416,chr19,-,58090295,58090279,protein_coding
ENSG00000083828,ZNF586,chr19,+,58281023,58281044,protein_coding
ENSG00000083838,ZNF446,chr19,+,58985384,58987719,protein_coding
ENSG00000083844,ZNF264,chr19,+,57702868,57702876,protein_coding
ENSG00000083845,RPS5,chr19,+,58897767,58898636,protein_coding
ENSG00000083857,FAT1,chr4,-,187647876,187647819,protein_coding
ENSG00000083896,YTHDC1,chr4,-,69215807,69215775,protein_coding
ENSG00000083937,CHMP2B,chr3,+,87276421,87276462,protein_coding
ENSG00000084070,SMAP2,chr1,+,40810522,40839399,protein_coding
ENSG00000084072,PPIE,chr1,+,40157854,40204564,protein_coding
ENSG00000084073,ZMPSTE24,chr1,+,40723779,40723908,protein_coding
ENSG00000084090,STARD7,chr2,-,96874563,96874565,protein_coding
ENSG00000084092,NOA1,chr4,-,57844989,57844989,protein_coding
ENSG00000084093,REST,chr4,+,57774042,57774090,protein_coding
ENSG00000084110,HAL,chr12,-,96390143,96389713,protein_coding
ENSG00000084112,SSH1,chr12,-,109251366,109251359,protein_coding
ENSG00000084207,GSTP1,chr11,+,67351066,67351283,protein_coding
ENSG00000084234,APLP2,chr11,+,129939732,129939789,protein_coding
ENSG00000084444,FAM234B,chr12,+,13197218,13197323,protein_coding
ENSG00000084453,SLCO1A2,chr12,-,21572528,21477693,protein_coding
ENSG00000084463,WBP11,chr12,-,14956474,14956412,protein_coding
ENSG00000084623,EIF3I,chr1,+,32687529,32688008,protein_coding
ENSG00000084628,NKAIN1,chr1,-,31712401,31712734,protein_coding
ENSG00000084636,COL16A1,chr1,-,32169920,32169618,protein_coding
ENSG00000084652,TXLNA,chr1,+,32645287,32645344,protein_coding
ENSG00000084674,APOB,chr2,-,21266945,21266945,protein_coding
ENSG00000084676,NCOA1,chr2,+,24714783,24714746,protein_coding
ENSG00000084693,AGBL5,chr2,+,27265232,27282228,protein_coding
ENSG00000084710,EFR3B,chr2,+,25264999,25264973,protein_coding
